date,OPEN,HIGH,LOW,CLOSE,VOLUME,dividend,event_type,description
2017-09-01,183.85,185.33,182.02,183.66,34360100,6320541804.0,,
2017-09-04,181.51,185.27,180.93,184.1,25717510,4711229335.5,,
2017-09-05,184.39,185.59,183.33,184.14,34342180,6327488789.8,,
2017-09-06,183.25,183.73,181.47,183.12,33518200,6113254317.9,,
2017-09-07,183.47,185.25,183.32,184.0,45668560,8419722993.1,,
2017-09-08,184.1,187.43,183.77,185.89,60690500,11256739559.0,,
2017-09-11,186.7,191.3,186.51,190.5,61682280,11688734683.6,,
2017-09-12,191.03,192.31,188.14,189.32,50535740,9573649158.0,,
2017-09-13,189.32,190.95,188.4,189.1,47811940,9062166438.5,,
2017-09-14,189.0,189.39,186.0,188.64,38052220,7136047587.4,,
2017-09-15,188.73,189.3,186.72,188.75,44784370,8426981292.5,,
2017-09-18,189.56,190.37,187.31,188.04,29580440,5576643004.0,,
2017-09-19,187.68,187.72,184.55,184.85,41401170,7684352559.8,,
2017-09-20,184.5,186.47,182.65,186.47,50034550,9221486589.1,,
2017-09-21,186.4,188.37,183.8,187.38,41621350,7749064795.6,,
2017-09-22,187.35,188.77,186.77,187.55,37307660,7011588236.0,,
2017-09-25,187.37,191.38,186.37,191.2,64177070,12166229937.5,,
2017-09-26,191.56,195.0,191.54,192.54,82080300,15914348284.3,,
2017-09-27,192.94,194.29,191.2,193.7,55030940,10618991613.5,,
2017-09-28,193.68,194.3,191.53,191.96,39113080,7542998039.0,,
2017-09-29,192.0,192.94,190.8,192.33,26325570,5060521165.2,,
2017-10-02,192.76,194.1,191.1,193.0,35954810,6933205489.9,,
2017-10-03,193.28,193.87,192.13,192.5,28657490,5533682367.3,,
2017-10-04,192.49,192.59,191.22,192.03,26536580,5091932728.1,,
2017-10-05,192.0,193.93,189.06,193.74,49466550,9467430262.4,,
2017-10-06,194.3,196.42,193.67,194.16,52399740,10227435466.8,,
2017-10-09,194.2,194.9,192.58,194.0,27756660,5373260236.2,,
2017-10-10,194.3,194.45,192.95,193.21,17832400,3453485572.4,,
2017-10-11,193.95,196.75,193.56,195.83,58002000,11337850688.3,,
2017-10-12,195.85,196.75,194.95,195.51,34969250,6850694986.5,,
2017-10-13,195.62,197.29,195.2,196.48,30338910,5962001329.7,,
2017-10-16,197.53,198.52,196.7,197.7,26979280,5333954891.7,,
2017-10-17,197.3,198.0,196.07,197.2,26239760,5170771493.8,,
2017-10-18,197.5,197.89,194.01,195.31,43547040,8523636778.7,,
2017-10-19,195.26,195.69,191.81,192.2,40359720,7802313456.9,,
2017-10-20,193.6,194.14,192.23,192.97,29002730,5602132932.1,,
2017-10-23,193.41,193.64,190.82,192.34,26949880,5174666170.8,,
2017-10-24,191.64,192.92,190.13,192.5,28262140,5416523676.0,,
2017-10-25,193.0,194.37,192.04,192.04,32303420,6243911711.2,,
2017-10-26,192.65,193.5,190.72,192.75,25634660,4929054253.0,,
2017-10-27,193.53,196.18,192.87,196.05,46796590,9095128102.3,,
2017-10-30,196.32,197.7,195.0,195.0,31936710,6277844957.2,,
2017-10-31,194.81,196.36,193.8,193.8,25643690,5001491660.8,,
2017-11-01,194.49,197.05,193.33,194.05,40292630,7883144194.5,,
2017-11-02,193.78,195.12,192.38,193.85,33747050,6542124745.6,,
2017-11-03,194.77,195.75,193.2,193.8,30615880,5948715074.4,,
2017-11-07,196.5,206.7,195.56,205.96,135174410,27335227905.6,,
2017-11-08,205.95,211.77,204.06,209.09,88294790,18463478162.5,,
2017-11-09,209.51,221.5,209.12,220.05,116648980,25131078100.0,,
2017-11-10,221.0,229.4,216.61,217.7,143570000,31904349106.4,,
2017-11-13,217.7,223.99,215.78,216.61,50943980,11138678402.6,,
2017-11-14,216.5,222.2,215.96,221.4,45905390,10103261935.0,,
2017-11-15,222.5,227.75,221.54,225.95,72212510,16229168442.8,,
2017-11-16,227.79,228.58,219.09,227.5,85863110,19176265125.3,,
2017-11-17,227.9,228.0,224.1,225.65,37958790,8573514177.6,,
2017-11-20,225.7,225.97,223.16,224.6,18853280,4231160320.3,,
2017-11-21,225.5,232.99,224.07,231.0,77573460,17837960781.3,,
2017-11-22,231.89,233.95,228.38,230.25,45932160,10595939291.9,,
2017-11-23,230.26,230.99,225.06,225.56,41140440,9330357961.4,,
2017-11-24,225.4,228.0,222.15,228.0,44277250,9997172091.8,,
2017-11-27,228.4,229.04,225.0,226.76,24026270,5436342465.1,,
2017-11-28,221.0,230.0,221.0,230.0,40901370,9262559734.9,,
2017-11-29,230.1,231.5,226.7,228.2,34340960,7856818233.2,,
2017-11-30,228.0,228.92,222.35,224.35,46122870,10404361757.6,,
2017-12-01,224.5,225.76,220.76,221.5,39983910,8919211002.8,,
2017-12-04,222.0,226.0,219.55,224.6,45155240,10084238647.7,,
2017-12-05,224.0,224.55,222.0,223.91,27885630,6225542245.0,,
2017-12-06,222.65,224.9,221.57,223.75,23136530,5176844772.0,,
2017-12-07,223.83,224.79,219.23,219.81,38228880,8479226905.0,,
2017-12-08,219.9,223.0,219.61,220.89,28324950,6278494763.3,,
2017-12-11,221.4,227.69,221.1,227.69,34539660,7755866513.4,,
2017-12-12,229.0,230.5,226.11,227.9,39739590,9044519248.3,,
2017-12-13,227.3,228.33,220.54,221.8,61576220,13761226490.9,,
2017-12-14,222.11,229.9,221.1,229.9,55632890,12545681252.0,,
2017-12-15,228.9,229.79,225.57,226.53,42529200,9655337244.7,,
2017-12-18,227.49,228.9,225.7,227.4,24519570,5575586274.9,,
2017-12-19,227.99,228.5,223.5,224.1,34991830,7890943719.4,,
2017-12-20,224.28,226.68,222.7,226.0,34199080,7701499395.7,,
2017-12-21,226.46,227.39,222.35,223.6,34750260,7806001248.3,,
2017-12-22,223.68,224.64,221.12,221.44,21524310,4796035917.1,,
2017-12-25,222.22,223.9,221.65,223.3,11183210,2494220546.4,,
2017-12-26,223.9,223.98,221.0,223.57,12303590,2738568877.0,,
2017-12-27,224.01,227.2,223.1,226.98,30101220,6777830976.7,,
2017-12-28,226.9,227.17,223.0,224.2,24078940,5412389520.1,,
2017-12-29,224.12,226.2,223.27,225.2,18919860,4258427864.1,,
2018-01-03,226.88,232.7,226.35,231.9,34549620,7965492945.5,,
2018-01-04,232.13,239.5,231.0,238.8,53598520,12636680510.3,,
2018-01-05,238.89,239.95,236.7,238.6,31579190,7522344750.8,,
2018-01-09,239.03,243.76,239.01,240.4,53172330,12838380465.3,,
2018-01-10,240.4,241.25,237.06,237.76,39371720,9385276735.3,,
2018-01-11,237.76,240.88,235.21,239.0,43067630,10274507103.4,,
2018-01-12,238.92,239.0,236.05,237.75,30895860,7339741596.7,,
2018-01-15,239.0,240.97,238.0,238.85,25681720,6151337444.2,,
2018-01-16,239.01,240.0,236.01,239.64,25475380,6069314437.4,,
2018-01-17,238.62,239.82,236.53,239.82,30522070,7276929107.2,,
2018-01-18,240.5,246.69,240.0,245.5,64156650,15651374942.1,,
2018-01-19,245.15,245.98,240.68,242.45,38996990,9462424478.8,,
2018-01-22,242.97,244.89,241.41,243.99,25098970,6102771561.7,,
2018-01-23,244.77,246.25,241.67,244.4,43978210,10724474488.7,,
2018-01-24,244.2,247.53,242.32,247.53,31180190,7647834295.8,,
2018-01-25,247.9,251.65,247.58,250.64,54995210,13740592645.9,,
2018-01-26,249.3,251.23,245.93,247.0,35231900,8754426151.2,,
2018-01-29,247.5,250.79,246.0,250.48,49186400,12259122499.7,,
2018-01-30,248.53,258.96,247.91,257.8,65622240,16754724883.5,,
2018-01-31,257.5,264.79,255.7,264.5,63707920,16694138298.3,,
2018-02-01,265.0,270.3,260.6,263.2,73041240,19395482749.2,,
2018-02-02,263.69,264.83,256.2,257.32,64657160,16805694656.1,,
2018-02-05,254.85,258.29,252.6,255.64,45926950,11768053139.0,,
2018-02-06,250.0,262.55,248.1,258.94,85982110,21953001683.1,,
2018-02-07,263.9,264.37,256.26,257.58,53641050,13917928181.3,,
2018-02-08,256.4,259.76,253.19,253.19,37198300,9527070895.6,,
2018-02-09,249.03,252.89,244.13,250.11,81984710,20370941955.7,,
2018-02-12,253.0,256.36,251.67,255.05,41817940,10645020978.5,,
2018-02-13,255.87,258.62,254.7,258.3,43733360,11238470863.2,,
2018-02-14,259.07,263.37,257.26,262.03,60442410,15763726021.8,,
2018-02-15,267.53,268.77,264.0,264.58,60907490,16211373017.0,,
2018-02-16,265.97,267.97,263.11,266.99,51931210,13788133927.1,,
2018-02-19,267.0,270.0,265.3,266.85,24171390,6458738857.4,,
2018-02-20,266.85,267.8,264.72,267.22,24750090,6594929915.5,,
2018-02-21,266.05,279.2,266.05,279.2,70374070,19223116848.6,,
2018-02-22,277.99,279.5,275.52,277.49,50751740,14071809466.0,,
2018-02-26,279.0,285.0,278.59,279.97,67733260,19103957521.4,,
2018-02-27,280.82,280.99,276.61,278.21,40006960,11149945984.2,,
2018-02-28,276.0,277.41,272.0,272.4,53012950,14554640001.7,,
2018-03-01,270.98,277.0,270.9,275.0,38979860,10691698615.5,,
2018-03-02,274.4,275.5,268.56,273.0,46027880,12489442956.1,,
2018-03-05,273.7,278.84,273.5,277.0,34109000,9442568170.3,,
2018-03-06,278.5,281.5,274.03,274.03,40605460,11265464852.1,,
2018-03-07,272.99,276.72,270.15,274.0,49998920,13634404795.2,,
2018-03-09,274.55,275.48,270.61,274.6,26351860,7181079006.5,,
2018-03-12,276.05,277.3,273.55,274.3,23710370,6526543548.9,,
2018-03-13,274.0,275.93,272.66,273.95,34643840,9496963452.9,,
2018-03-14,273.0,273.4,262.11,262.5,61779660,16544068953.4,,
2018-03-15,263.0,264.61,253.29,254.51,78054390,20242222423.6,,
2018-03-16,255.29,257.98,249.76,256.15,91870960,23374275592.7,,
2018-03-19,257.8,259.81,250.01,255.0,42502100,10847095189.2,,
2018-03-20,255.98,257.34,250.4,257.15,62966810,15999128102.2,,
2018-03-21,258.0,270.0,257.23,268.88,69909930,18522801736.3,,
2018-03-22,269.97,271.8,264.1,265.5,55550150,14868236050.4,,
2018-03-23,259.02,264.25,259.02,262.0,46285060,12131991833.5,,
2018-03-26,262.0,264.87,255.0,255.0,56903720,14801208311.8,,
2018-03-27,256.99,258.43,252.27,258.0,45163380,11573145804.9,,
2018-03-28,255.5,256.12,250.75,251.5,43754240,11059600247.6,,
2018-03-29,252.12,255.6,252.12,252.9,33625120,8537556290.3,,
2018-03-30,254.0,254.49,252.8,253.57,10912160,2769490405.2,,
2018-04-02,253.58,258.34,249.99,249.99,35436630,9030804058.1,,
2018-04-03,250.01,251.93,245.38,251.6,63806710,15893637625.9,,
2018-04-04,252.21,255.77,249.09,255.69,52051840,13132589219.5,,
2018-04-05,257.25,262.89,255.92,262.0,52779220,13715850969.4,,
2018-04-06,260.64,262.32,256.01,256.76,40256090,10442622618.6,,
2018-04-09,255.05,255.3,205.0,213.0,250018990,56367801633.7,,
2018-04-10,211.24,224.47,197.0,214.8,253346870,53263816178.4,,
2018-04-11,214.0,223.6,204.24,208.0,185659760,39537872546.91,,
2018-04-12,214.55,218.39,208.5,212.21,126954920,27108143591.5,,
2018-04-13,213.37,216.7,203.14,204.7,106926900,22455471964.5,,
2018-04-16,199.36,208.0,191.5,192.06,199704860,39538854703.2,,
2018-04-17,203.02,207.87,200.0,207.5,169904570,34626781541.2,,
2018-04-18,209.0,219.93,208.25,215.87,174039490,37412604604.2,,
2018-04-19,217.34,222.22,212.0,213.45,133533840,29060746448.2,,
2018-04-20,214.0,216.27,212.13,215.36,57871710,12403515337.1,,
2018-04-23,216.48,223.5,213.22,223.25,116947630,25595003152.1,,
2018-04-24,225.9,228.43,221.3,223.0,83961110,18905942308.9,,
2018-04-25,220.15,223.78,218.2,220.45,69675890,15380847119.1,,
2018-04-26,221.57,222.59,216.0,220.7,73277610,16070884559.3,,
2018-04-27,221.36,224.43,217.62,223.91,81940000,18162835383.4,,
2018-04-28,224.4,224.99,222.4,224.8,10314450,2307677737.1,,
2018-04-30,224.5,228.2,221.58,226.99,39358910,8865824262.0,,
2018-05-02,224.22,230.0,224.02,229.02,40017840,9102861491.9,,
2018-05-03,228.4,232.74,227.5,228.03,79625270,18372579814.6,,
2018-05-04,229.58,230.94,225.7,228.55,48163140,10993598018.3,,
2018-05-07,230.17,232.18,229.06,229.86,37271570,8597499600.1,,
2018-05-08,227.79,228.48,224.5,226.7,55972540,12674910859.6,,
2018-05-10,228.5,234.14,228.37,233.7,72199030,16721207227.5,,
2018-05-11,234.35,237.95,233.74,235.72,55080740,13007734693.5,,
2018-05-14,236.21,237.8,234.03,237.8,34774680,8203151990.1,,
2018-05-15,237.5,237.5,230.4,231.39,53009530,12376593219.3,,
2018-05-16,230.88,232.0,226.7,229.8,70162450,16095019363.6,,
2018-05-17,230.01,231.25,226.05,226.05,43455710,9918244022.6,,
2018-05-18,225.7,228.16,222.2,222.2,60330030,13600146228.6,,
2018-05-21,223.79,226.8,223.55,226.21,38991090,8784476449.5,,
2018-05-22,227.27,227.27,222.95,225.6,43268320,9754702136.8,,
2018-05-23,223.11,224.07,221.0,221.0,48854650,10855542413.4,,
2018-05-24,221.91,223.7,221.12,222.01,37214260,8267685632.3,,
2018-05-25,222.51,223.48,219.0,220.0,50137840,11082473200.7,,
2018-05-28,219.47,221.5,219.2,220.9,23187310,5113158836.1,,
2018-05-29,220.5,222.13,217.1,219.0,35940720,7867194173.0,,
2018-05-30,219.3,221.55,217.88,221.01,48626980,10697722207.6,,
2018-05-31,221.98,224.35,220.0,222.36,67415130,14989081289.6,,
2018-06-01,221.5,222.77,220.0,220.0,35532280,7848174673.3,,
2018-06-04,221.13,222.67,218.57,220.0,32256200,7117569831.1,,
2018-06-05,220.0,220.79,214.51,215.56,51368750,11171799385.9,,
2018-06-06,216.0,218.19,214.65,217.9,35857770,7767477577.0,,
2018-06-07,218.94,219.45,216.41,216.41,32483420,7089408354.8,,
2018-06-08,216.0,217.0,210.25,210.95,67632240,14448389955.6,,
2018-06-09,211.5,213.27,211.5,212.6,6508460,1383573525.6,,
2018-06-11,212.5,213.61,208.33,210.35,28263970,5959527279.0,,
2018-06-13,211.23,216.13,209.63,215.0,48675610,10377946438.5,,
2018-06-14,214.82,217.49,213.6,214.0,42732410,9206055870.5,,
2018-06-15,213.9,215.0,207.9,209.36,86209880,18119021697.3,,
2018-06-18,209.0,211.2,205.01,206.3,54276700,11281089544.1,,
2018-06-19,204.0,206.77,202.11,206.0,51734620,10546994272.9,,
2018-06-20,207.0,212.37,207.0,212.2,60991640,12856341206.2,,
2018-06-21,212.25,214.16,208.62,210.4,65102970,13757767116.0,,
2018-06-22,211.62,215.0,209.62,214.43,67568430,14362327011.3,,
2018-06-25,204.5,206.94,202.51,202.51,56516980,11560070651.5,,
2018-06-26,203.64,205.0,199.6,199.91,54747990,11019915597.7,,
2018-06-27,201.85,209.33,198.55,207.95,81134770,16591642196.8,,
2018-06-28,207.85,210.63,207.01,208.5,46877330,9801017784.2,,
2018-06-29,210.1,218.3,210.09,218.0,76707660,16514311408.9,,
2018-07-02,217.01,222.83,216.0,221.01,55213130,12152067497.8,,
2018-07-03,221.01,222.45,217.1,218.45,38401730,8426922399.4,,
2018-07-04,218.23,219.56,216.61,217.7,20277940,4421169044.0,,
2018-07-05,217.5,224.54,216.85,224.54,53737300,11927171467.9,,
2018-07-06,225.01,227.59,221.61,226.71,55247910,12416711754.1,,
2018-07-09,228.5,231.24,228.2,230.0,50069820,11513207998.0,,
2018-07-10,230.95,232.25,228.0,230.3,43340410,9974921055.3,,
2018-07-11,229.2,229.2,224.8,227.57,58161000,13187757321.9,,
2018-07-12,226.76,228.45,225.1,226.6,40488130,9180986134.9,,
2018-07-13,227.3,230.86,227.22,229.85,39651270,9081249005.9,,
2018-07-16,230.1,231.0,226.42,227.99,35579630,8145377907.2,,
2018-07-17,227.0,227.0,220.52,222.5,62586090,13946206433.7,,
2018-07-18,222.0,224.0,215.64,216.28,61197290,13395859259.5,,
2018-07-19,216.9,217.11,206.56,207.5,93333130,19642138459.1,,
2018-07-20,207.77,210.95,201.1,204.34,126702190,26069626365.4,,
2018-07-23,205.4,210.4,205.25,208.42,55275810,11542249816.0,,
2018-07-24,209.0,215.45,208.92,215.45,54142290,11520923113.7,,
2018-07-25,211.0,215.45,208.34,213.7,76868200,16305810193.2,,
2018-07-26,215.7,216.51,209.11,210.0,59754670,12669519530.3,,
2018-07-27,210.0,211.22,205.58,208.9,58628430,12215218671.4,,
2018-07-30,207.77,212.49,206.56,211.33,48372730,10183314051.5,,
2018-07-31,211.09,214.94,210.24,214.86,45260950,9645869387.4,,
2018-08-01,213.5,215.2,210.57,210.6,37666650,8003945324.7,,
2018-08-02,208.54,211.72,205.13,206.6,58115220,12096301708.0,,
2018-08-03,206.49,206.55,202.0,202.21,74165120,15078114121.4,,
2018-08-06,201.8,205.2,199.57,203.9,52730870,10713771392.2,,
2018-08-07,205.19,207.95,201.55,201.79,60553370,12415871976.1,,
2018-08-08,201.53,202.45,191.51,193.2,142075030,27790876784.1,,
2018-08-09,189.99,195.9,182.06,195.9,160336490,30284614702.7,,
2018-08-10,194.0,196.85,183.01,186.15,113592570,21618274957.1,,
2018-08-13,182.05,193.39,180.15,190.0,106701070,20128588961.3,,
2018-08-14,192.98,195.98,188.2,192.76,82753490,15858852181.8,,
2018-08-15,192.35,194.0,186.53,187.98,77725280,14725840102.6,,
2018-08-16,189.0,192.28,188.22,191.6,54684020,10404303397.5,,
2018-08-17,191.83,192.43,188.59,189.55,45242690,8610449552.0,,
2018-08-20,190.99,193.99,190.64,191.2,49443050,9500055126.9,,
2018-08-21,192.0,192.34,189.55,191.8,40349600,7701782573.9,,
2018-08-22,192.43,193.69,187.56,187.8,66396800,12651411162.5,,
2018-08-23,188.44,189.06,178.55,178.71,147648980,27065677929.2,,
2018-08-24,178.0,180.39,172.8,180.39,133262230,23457535153.0,,
2018-08-27,181.47,183.83,180.52,183.27,51721470,9436364424.6,,
2018-08-28,183.35,184.64,181.22,182.0,49610370,9080653589.9,,
2018-08-29,182.77,183.85,181.31,183.5,39285100,7182618810.7,,
2018-08-30,184.61,185.57,177.25,178.0,66285490,12019920144.6,,
2018-08-31,177.61,182.0,175.61,182.0,63814120,11442463693.3,,
2018-09-03,181.72,182.87,180.15,181.21,31275240,5674285972.0,,
2018-09-04,182.0,182.49,177.71,179.5,56794110,10220677869.6,,
2018-09-05,178.5,181.25,178.28,178.46,44505050,7999914277.0,,
2018-09-06,177.25,180.18,175.0,175.0,49419910,8793444616.0,,
2018-09-07,175.47,177.45,173.85,174.9,68532820,12023114397.0,,
2018-09-10,175.03,175.97,169.85,171.21,77730540,13361792221.8,,
2018-09-11,171.23,172.67,165.9,169.36,93278700,15752300258.0,,
2018-09-12,170.2,175.19,169.4,173.9,93574140,16178029284.8,,
2018-09-13,174.5,189.04,174.5,183.5,194912360,35718530627.1,,
2018-09-14,185.0,189.0,182.53,188.71,127908270,23811121559.5,,
2018-09-17,190.0,192.07,186.6,188.11,67025000,12657495056.9,,
2018-09-18,188.3,192.69,186.51,191.65,83601870,15935602842.5,,
2018-09-19,192.3,193.97,191.47,193.9,61065690,11765790485.2,,
2018-09-20,194.3,197.73,191.16,191.16,133004440,25907671831.7,,
2018-09-21,191.16,194.68,188.83,193.44,109182050,20987085349.6,,
2018-09-24,194.6,199.06,194.29,198.75,76000500,14980862393.8,,
2018-09-25,199.7,201.0,195.06,195.55,90058270,17816394892.2,,
2018-09-26,195.52,197.4,193.59,195.79,61988530,12107685829.7,,
2018-09-27,195.0,204.1,194.56,204.1,101333900,20287763496.9,,
2018-09-28,204.93,205.67,200.1,203.32,101839410,20640002411.7,,
2018-10-01,204.5,205.25,201.71,204.2,55013680,11200731324.1,,
2018-10-02,205.16,205.98,198.62,199.5,79003430,15967060127.3,,
2018-10-03,200.0,202.47,196.85,198.3,76679890,15326875712.8,,
2018-10-04,197.91,198.19,189.25,189.35,87451180,16889190425.7,,
2018-10-05,188.99,191.59,185.05,187.2,103279820,19431049586.3,,
2018-10-08,187.0,193.6,182.51,191.85,82502650,15450505217.0,,
2018-10-09,193.5,196.04,188.7,191.25,86121280,16579437585.2,,
2018-10-10,192.0,195.12,188.81,189.89,67336620,12901659213.4,,
2018-10-11,184.85,187.83,182.3,185.27,125364360,23161160055.1,,
2018-10-12,187.8,192.16,187.61,191.85,63093510,11967488185.0,,
2018-10-15,192.5,193.89,189.45,190.92,54220850,10382085271.3,,
2018-10-16,190.02,196.2,189.0,196.05,64061080,12322929981.2,,
2018-10-17,198.47,198.8,192.92,194.05,79027880,15439909926.6,,
2018-10-18,193.5,194.2,190.8,191.0,49394850,9497146513.4,,
2018-10-19,191.15,191.7,183.8,183.8,96950320,18187314080.4,,
2018-10-22,184.86,187.72,180.03,180.7,92854160,17068259418.5,,
2018-10-23,178.89,182.5,177.02,181.0,77903480,13991339614.5,,
2018-10-24,182.5,189.25,180.5,188.01,106814960,19832667501.9,,
2018-10-25,185.51,188.75,184.03,186.71,80112060,14912998515.9,,
2018-10-26,185.77,185.85,178.27,181.0,92868230,16813560687.7,,
2018-10-29,180.6,186.3,178.64,185.59,61368040,11281052334.4,,
2018-10-30,183.88,186.82,181.74,184.78,61227000,11277603675.4,,
2018-10-31,186.2,189.8,184.83,189.8,66890490,12501637020.5,,
2018-11-01,189.5,191.36,186.7,188.67,77588390,14659260131.4,,
2018-11-02,189.99,192.98,188.57,192.6,69325930,13275834208.1,,
2018-11-06,194.5,197.85,193.73,197.8,65904630,12927016495.6,,
2018-11-07,197.41,203.0,195.4,201.9,98634400,19697287441.3,,
2018-11-08,201.98,204.7,200.1,202.89,94736930,19186262036.4,,
2018-11-09,200.32,201.96,194.33,195.75,96097970,19066752943.8,,
2018-11-12,197.97,201.85,196.4,196.82,82362260,16404774101.4,,
2018-11-13,195.5,199.7,193.68,196.56,78638020,15499378471.0,,
2018-11-14,195.21,199.56,193.18,199.2,83071810,16355808484.3,,
2018-11-15,200.01,202.5,199.5,200.15,62376350,12524407289.2,,
2018-11-16,201.12,203.5,198.71,199.26,66434280,13363158527.7,,
2018-11-19,198.98,200.7,197.5,197.99,50559670,10061923655.3,,
2018-11-20,197.3,197.8,191.81,194.21,66392190,12942993160.1,,
2018-11-21,194.21,198.4,193.38,197.5,58475250,11448733173.5,,
2018-11-22,198.0,200.01,195.92,199.4,49731020,9858727498.9,,
2018-11-23,198.58,198.77,194.86,197.3,50984250,10030443127.2,,
2018-11-26,197.5,197.79,185.53,188.5,117412600,22420557112.3,,
2018-11-27,189.98,192.45,188.11,191.03,87812910,16719755012.7,,
2018-11-28,191.6,193.27,189.45,190.2,60383880,11541818590.3,,
2018-11-29,191.85,196.37,191.1,195.76,83234570,16139491460.5,,
2018-11-30,194.0,194.25,191.22,194.0,67411490,12993600685.9,,
2018-12-03,197.99,201.9,197.58,200.3,81820020,16385948573.4,,
2018-12-04,200.3,200.7,196.93,199.0,58006750,11528970773.3,,
2018-12-05,195.7,196.8,194.05,196.0,49771400,9734457940.7,,
2018-12-06,194.0,194.23,190.11,192.19,64556990,12399197206.1,,
2018-12-07,193.5,196.35,192.2,195.01,64007740,12433246380.4,,
2018-12-10,192.75,193.92,190.39,191.8,61815010,11891150325.9,,
2018-12-11,192.15,193.8,190.2,192.57,54872050,10537857037.9,,
2018-12-12,193.3,193.9,190.45,190.45,50988040,9785365619.1,,
2018-12-13,190.25,191.55,188.56,189.17,43510520,8266209067.4,,
2018-12-14,188.5,189.1,183.73,184.93,73307750,13613007249.8,,
2018-12-17,184.63,186.96,182.11,182.3,59876690,11052002008.7,,
2018-12-18,180.59,186.6,180.37,186.6,80342620,14678476272.8,,
2018-12-19,185.5,188.85,184.35,188.85,61953220,11576233463.1,,
2018-12-20,186.0,191.82,185.31,189.3,88123070,16685397398.5,,
2018-12-21,188.74,190.05,185.7,186.79,60633190,11346374195.8,,
2018-12-24,186.1,187.26,183.51,184.3,32587550,6022072846.5,,
2018-12-25,182.42,183.47,179.04,183.3,34732450,6298604219.7,,
2018-12-26,183.9,185.5,182.35,183.4,30129900,5541701129.1,,
2018-12-27,187.4,187.4,184.18,185.0,47527120,8820686720.4,,
2018-12-28,185.78,187.22,184.98,186.5,39831090,7418966648.8,,
2018-12-29,186.9,187.0,185.31,186.3,9167600,1705839164.6,,
2019-01-03,186.37,191.5,186.0,186.99,40249190,7606839232.6,,
2019-01-04,188.0,190.99,187.77,190.99,32583360,6178982723.2,,
2019-01-08,191.65,193.18,190.37,191.24,38856560,7439747926.7,,
2019-01-09,192.71,197.0,192.1,197.0,70707820,13793750286.7,,
2019-01-10,196.25,197.64,195.03,196.75,56378780,11072132895.5,,
2019-01-11,197.11,198.96,195.61,196.8,63811140,12591455167.1,,
2019-01-14,195.7,197.44,194.0,196.8,44774070,8750022132.0,,
2019-01-15,197.4,198.84,195.91,198.0,53217180,10510647840.0,,
2019-01-16,198.64,201.3,198.02,201.26,62469270,12483769929.2,,
2019-01-17,201.66,203.55,201.05,203.32,59989420,12142891257.6,,
2019-01-18,204.6,208.44,203.83,208.44,74335240,15305706306.9,,
2019-01-21,208.91,210.2,207.17,207.17,55523010,11585526896.5,,
2019-01-22,206.66,208.88,205.63,207.95,51361560,10635473806.4,,
2019-01-23,207.78,212.0,207.52,210.4,79765560,16773945829.3,,
2019-01-24,210.4,213.43,208.55,212.2,78537190,16607825656.3,,
2019-01-25,212.76,214.14,211.01,212.0,58844660,12531962919.7,,
2019-01-28,212.0,213.3,207.63,209.7,56537300,11922142893.0,,
2019-01-29,209.71,214.49,206.91,213.61,63963210,13471004729.3,,
2019-01-30,213.8,215.7,212.22,213.14,59319900,12699037074.2,,
2019-01-31,215.17,218.1,214.67,217.9,80344740,17427452979.0,,
2019-02-01,218.0,218.7,215.01,216.29,55512060,12025357439.1,,
2019-02-04,216.25,217.14,215.06,215.5,40925530,8834464267.9,,
2019-02-05,216.0,218.55,214.61,217.85,46690970,10141679731.1,,
2019-02-06,217.9,218.15,215.41,216.59,46155500,10000436468.6,,
2019-02-07,216.0,216.65,210.6,211.01,69248500,14794746671.6,,
2019-02-08,210.0,211.93,208.7,210.43,51799020,10896313543.1,,
2019-02-11,211.0,214.72,210.8,214.0,49657780,10599898803.9,,
2019-02-12,214.8,219.45,214.6,219.1,73724050,16027207897.2,,
2019-02-13,219.62,220.7,213.1,213.9,85228940,18429888789.7,,
2019-02-14,208.5,209.85,201.7,204.43,155830530,32089490182.2,,
2019-02-15,205.92,209.0,205.52,208.0,79213270,16440157393.8,,
2019-02-18,208.83,209.73,203.2,204.19,76658220,15744768858.2,,
2019-02-19,203.6,205.6,201.1,202.08,66705090,13555179033.4,,
2019-02-20,203.9,206.89,203.23,206.89,66813180,13696412235.1,,
2019-02-21,207.55,207.87,202.3,203.41,68159040,13952696321.2,,
2019-02-22,203.61,206.1,203.03,205.25,45768640,9375758283.4,,
2019-02-25,205.5,208.6,204.2,205.86,70929780,14637840913.3,,
2019-02-26,204.8,205.8,202.9,205.8,50829020,10380382815.4,,
2019-02-27,206.05,206.9,203.9,205.4,54146260,11103169212.5,,
2019-02-28,205.0,208.89,204.16,207.8,62340230,12861351787.8,,
2019-03-01,208.48,209.0,206.1,206.54,46106110,9559048167.2,,
2019-03-04,207.0,207.5,205.25,205.5,31661100,6528156160.1,,
2019-03-05,204.9,204.9,202.25,202.92,46422920,9445365469.6,,
2019-03-06,202.74,205.7,202.6,205.0,52940220,10817493630.0,,
2019-03-07,205.1,206.67,203.5,203.95,46079750,9440119640.4,,
2019-03-11,203.2,205.6,202.56,205.25,42484580,8673746363.1,,
2019-03-12,206.5,206.89,204.4,205.1,42292620,8692197347.6,,
2019-03-13,204.69,206.0,203.8,206.0,28536880,5846626647.6,,
